T,arena,scenario,method,n,detect_rate,detect_rate_se,pre_break_false_alarm_rate,pre_break_false_alarm_rate_se,miss_rate,miss_rate_se,mean_delay_censored,mean_delay_censored_se,median_delay_detected,mean_delay_detected,mean_delay_detected_se
200,ar1_snr0.5,level_3s,lsc_composite,500,0.572,0.022149790663861947,0.002,0.002,0.426,0.022136577335085575,63.50901803607214,1.6484237636895105,26.0,36.33216783216783,1.4876560096645186
200,ar1_snr0.5,level_3s,lsc_kalman_cusum,500,0.562,0.022210326363977382,0.004,0.002825591608118863,0.434,0.022187215803029015,63.31927710843374,1.6515531339424983,29.0,34.99288256227758,1.4155878603625252
200,ar1_snr0.5,level_3s,lsc_state_cusum,500,0.106,0.01378070446788779,0.0,0.0,0.894,0.01378070446788779,96.322,0.5504421906162542,66.0,65.30188679245283,2.594314553250033
200,ar1_snr0.5,level_3s,raw_cusum,500,0.8,0.01790645924143381,0.0,0.0,0.2,0.01790645924143381,64.154,1.1176254924987017,54.0,55.1925,0.9727817691038169
200,ar1_snr0.5,variance_x1.5,lsc_composite,500,0.108,0.013894535480989097,0.002,0.002,0.89,0.01400686919941566,94.83967935871743,0.7651251617490656,65.0,52.31481481481482,3.545434764428033
200,ar1_snr0.5,variance_x1.5,lsc_kalman_cusum,500,0.064,0.01095664621097098,0.004,0.002825591608118863,0.932,0.01126969440686162,96.71285140562249,0.6447219861331748,48.5,48.84375,4.97151348389648
200,ar1_snr0.5,variance_x1.5,lsc_state_cusum,500,0.026,0.007123868260853507,0.0,0.0,0.974,0.007123868260853507,98.976,0.3416200470010887,68.0,60.61538461538461,7.794260266160411
200,ar1_snr0.5,variance_x1.5,raw_cusum,500,0.052,0.00993929470125102,0.0,0.0,0.948,0.00993929470125102,97.804,0.46260910320131987,60.5,57.76923076923077,3.810232253089726
200,ar1_snr0.5,variance_x3,lsc_composite,500,0.998,0.002,0.002,0.002,0.0,0.0,28.811623246492985,0.5731681011714685,26.0,28.811623246492985,0.5731681011714685
200,ar1_snr0.5,variance_x3,lsc_kalman_cusum,500,0.168,0.01673655354154187,0.004,0.002825591608118863,0.828,0.01689386887634749,90.79116465863454,1.0398441869855655,45.0,45.404761904761905,2.9208392764862223
200,ar1_snr0.5,variance_x3,lsc_state_cusum,500,0.03,0.007636532803997706,0.0,0.0,0.97,0.007636532803997706,99.088,0.302429229536028,75.0,69.6,6.68103214153251
200,ar1_snr0.5,variance_x3,raw_cusum,500,0.084,0.012417584015643749,0.0,0.0,0.916,0.012417584015643746,96.728,0.5750769156537547,57.5,61.04761904761905,3.7441324410733348
200,ar1_snr0.5,persistence_up,lsc_composite,500,0.09,0.012811255071733842,0.002,0.002,0.908,0.012938578501027635,95.12224448897796,0.7918658123200543,36.0,45.91111111111111,4.266598273862621
200,ar1_snr0.5,persistence_up,lsc_kalman_cusum,500,0.076,0.01186294478271882,0.004,0.002825591608118863,0.92,0.012144751540478706,95.63253012048193,0.7444947507190787,39.5,42.76315789473684,3.9731377917906667
200,ar1_snr0.5,persistence_up,lsc_state_cusum,500,0.032,0.007878842066230875,0.0,0.0,0.968,0.007878842066230875,98.668,0.375688482218104,64.5,58.375,5.908944491192991
200,ar1_snr0.5,persistence_up,raw_cusum,500,0.108,0.013894535480989097,0.0,0.0,0.892,0.013894535480989097,96.046,0.6061804000087017,67.5,63.388888888888886,3.078113794673717
200,ar1_snr0.5,persistence_down,lsc_composite,500,0.014,0.005259593772650755,0.002,0.002,0.984,0.0056170367814719555,99.02204408817636,0.39323478299702336,26.0,30.285714285714285,10.782954550749873
200,ar1_snr0.5,persistence_down,lsc_kalman_cusum,500,0.008,0.003987957825156938,0.004,0.002825591608118863,0.988,0.004874373707264981,99.48995983935743,0.2751675008432241,29.5,36.5,15.113459784796685
200,ar1_snr0.5,persistence_down,lsc_state_cusum,500,0.024,0.00685141472745119,0.0,0.0,0.976,0.00685141472745119,99.064,0.328059528299692,61.5,61.0,8.274641803105254
200,ar1_snr0.5,persistence_down,raw_cusum,500,0.026,0.007123868260853508,0.0,0.0,0.974,0.007123868260853508,99.224,0.23867463031984912,66.0,70.15384615384616,4.336556228288126
2000,ar1_snr0.5,level_3s,lsc_composite,500,0.984,0.0056170367814719555,0.012,0.004874373707264981,0.004,0.002825591608118863,184.21052631578948,11.069167640444938,72.0,180.89430894308944,10.862477627041368
2000,ar1_snr0.5,level_3s,lsc_kalman_cusum,500,0.872,0.014955913837590627,0.016,0.0056170367814719555,0.112,0.014117741364768125,211.6239837398374,14.616792944706054,36.5,110.36467889908256,8.064726494733554
2000,ar1_snr0.5,level_3s,lsc_state_cusum,500,0.998,0.002,0.002,0.002,0.0,0.0,174.37074148296594,2.7435025559491293,169.0,174.37074148296594,2.7435025559491293
2000,ar1_snr0.5,level_3s,raw_cusum,500,0.992,0.003987957825156938,0.008,0.003987957825156938,0.0,0.0,95.49798387096774,1.6204315158084732,90.0,95.49798387096774,1.6204315158084732
