rep_id,arena,scenario,channel,vol_mult,snr,phi,detector,detected,alarm_index,score_max,threshold,seed
112,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,289.0,454.85318741895225,103.19232082036218,200112
113,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,17.461145495695806,22.14512826431865,200113
113,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,291.0,521.1475733150002,103.19232082036218,200113
114,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,332.0,28.070874201781294,22.14512826431865,200114
114,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,322.0,369.8254208792766,103.19232082036218,200114
115,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,277.0,230.5575260642051,22.14512826431865,200115
115,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,334.0,384.23322116151155,103.19232082036218,200115
116,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,8.464268795592822,22.14512826431865,200116
116,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,376.0,221.43846019839802,103.19232082036218,200116
117,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,464.0,33.11890861443479,22.14512826431865,200117
117,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,353.0,277.9992559450984,103.19232082036218,200117
118,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,351.0,33.29897589293088,22.14512826431865,200118
118,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,278.0,410.02030665882324,103.19232082036218,200118
119,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,324.0,56.704538734589605,22.14512826431865,200119
119,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,294.0,448.2418602727487,103.19232082036218,200119
120,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,376.0,28.116477955986685,22.14512826431865,200120
120,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,337.0,315.7577770257032,103.19232082036218,200120
121,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,389.0,29.314328803520247,22.14512826431865,200121
121,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,364.0,264.56802096970694,103.19232082036218,200121
122,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,10.878851995432928,22.14512826431865,200122
122,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,274.0,454.5218626112351,103.19232082036218,200122
123,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,10.39375916514859,22.14512826431865,200123
123,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,316.0,413.7367384545578,103.19232082036218,200123
124,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,14.852093014449922,22.14512826431865,200124
124,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,318.0,394.93355793689807,103.19232082036218,200124
125,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,269.0,200.45631215456245,22.14512826431865,200125
125,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,320.0,308.7792879480516,103.19232082036218,200125
126,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,303.0,24.08046947068448,22.14512826431865,200126
126,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,298.0,535.4449448149779,103.19232082036218,200126
127,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,10.328606602554219,22.14512826431865,200127
127,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,301.0,470.6432457752239,103.19232082036218,200127
128,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,14.74679734540602,22.14512826431865,200128
128,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,310.0,229.18270888914864,103.19232082036218,200128
129,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,245.0,143.42628936313332,22.14512826431865,200129
129,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,294.0,492.94249731954545,103.19232082036218,200129
130,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,386.0,48.96453091957929,22.14512826431865,200130
130,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,369.0,261.97779508086563,103.19232082036218,200130
131,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,279.0,91.28626167357339,22.14512826431865,200131
131,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,322.0,349.8036071426478,103.19232082036218,200131
132,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,282.0,174.88857310843224,22.14512826431865,200132
132,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,326.0,388.6460335306709,103.19232082036218,200132
133,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,4.449822327979483,22.14512826431865,200133
133,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,448.0,159.60266027861863,103.19232082036218,200133
134,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,299.0,112.33483799165684,22.14512826431865,200134
134,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,315.0,460.16330160531044,103.19232082036218,200134
135,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,262.0,347.04578159232875,22.14512826431865,200135
135,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,321.0,321.03593680134423,103.19232082036218,200135
136,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,317.0,117.23025096594404,22.14512826431865,200136
136,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,365.0,323.8063141398793,103.19232082036218,200136
137,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,299.0,100.51817262478937,22.14512826431865,200137
137,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,313.0,401.3248117719064,103.19232082036218,200137
138,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,443.0,22.310922681240974,22.14512826431865,200138
138,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,347.0,239.3418174144185,103.19232082036218,200138
139,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,290.0,57.23472633606636,22.14512826431865,200139
139,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,330.0,293.04507767066787,103.19232082036218,200139
140,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,290.0,89.75722508381173,22.14512826431865,200140
140,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,311.0,369.98957397935555,103.19232082036218,200140
141,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,403.0,22.66412551654638,22.14512826431865,200141
141,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,386.0,197.93095731871503,103.19232082036218,200141
142,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,290.0,28.079713311950496,22.14512826431865,200142
142,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,342.0,205.9322041805355,103.19232082036218,200142
143,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,435.0,50.62950133063813,22.14512826431865,200143
143,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,388.0,314.04212065447837,103.19232082036218,200143
144,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,317.0,22.938003792573184,22.14512826431865,200144
144,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,272.0,364.7522037506818,103.19232082036218,200144
145,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,14.878422134399347,22.14512826431865,200145
145,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,380.0,204.87771829848992,103.19232082036218,200145
146,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,272.0,63.37207915622881,22.14512826431865,200146
146,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,297.0,420.3447238745189,103.19232082036218,200146
147,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,270.0,151.98286172207602,22.14512826431865,200147
147,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,300.0,338.46033306297653,103.19232082036218,200147
148,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,8.689756113294816,22.14512826431865,200148
148,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,384.0,222.18626252485794,103.19232082036218,200148
149,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,11.05712709160856,22.14512826431865,200149
149,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,260.0,526.6121928227576,103.19232082036218,200149
150,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,10.481021935354775,22.14512826431865,200150
150,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,324.0,353.64046522656855,103.19232082036218,200150
151,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,302.0,47.89339618352199,22.14512826431865,200151
151,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,321.0,299.88304919092917,103.19232082036218,200151
152,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,324.0,38.224024663327256,22.14512826431865,200152
152,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,313.0,500.763278611146,103.19232082036218,200152
153,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,269.0,173.76709702097958,22.14512826431865,200153
153,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,295.0,546.2182277968232,103.19232082036218,200153
154,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,259.0,120.38848626346524,22.14512826431865,200154
154,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,298.0,379.43814549485006,103.19232082036218,200154
155,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,293.0,46.07334907741149,22.14512826431865,200155
155,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,305.0,313.77883068382204,103.19232082036218,200155
156,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,17.067568441725502,22.14512826431865,200156
156,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,378.0,218.6216021470632,103.19232082036218,200156
157,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,6.515940770931118,22.14512826431865,200157
157,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,370.0,246.13065709997937,103.19232082036218,200157
158,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,261.0,51.14869561820827,22.14512826431865,200158
158,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,280.0,466.07746574437687,103.19232082036218,200158
159,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,5.169363613900287,22.14512826431865,200159
159,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,339.0,281.8985388584572,103.19232082036218,200159
160,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,287.0,149.81032145338625,22.14512826431865,200160
160,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,312.0,357.8192230254533,103.19232082036218,200160
161,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,362.0,24.57665553240534,22.14512826431865,200161
161,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,336.0,259.9129944438208,103.19232082036218,200161
162,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,253.0,218.75430720899539,22.14512826431865,200162
162,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,281.0,398.195389465552,103.19232082036218,200162
163,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,277.0,169.56680866493681,22.14512826431865,200163
163,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,312.0,419.228137460555,103.19232082036218,200163
164,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,296.0,104.06722693652613,22.14512826431865,200164
164,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,303.0,489.46157446490713,103.19232082036218,200164
165,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,6.572550774261141,22.14512826431865,200165
165,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,359.0,280.0727312796392,103.19232082036218,200165
166,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,19.603537744597883,22.14512826431865,200166
166,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,318.0,353.78041947388664,103.19232082036218,200166
167,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,490.0,27.550626245628443,22.14512826431865,200167
167,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,350.0,274.1419601726604,103.19232082036218,200167
168,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,16.26308805896889,22.14512826431865,200168
168,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,347.0,346.20916512334094,103.19232082036218,200168
169,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,457.0,26.964607380525003,22.14512826431865,200169
169,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,322.0,476.386979909353,103.19232082036218,200169
170,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,20.16815670510699,22.14512826431865,200170
170,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,318.0,344.26512937654076,103.19232082036218,200170
171,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,308.0,50.03607143990055,22.14512826431865,200171
171,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,318.0,296.9618679581704,103.19232082036218,200171
172,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,301.0,30.20876477728661,22.14512826431865,200172
172,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,274.0,510.23532896670827,103.19232082036218,200172
173,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,360.0,27.651434022837513,22.14512826431865,200173
173,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,298.0,468.969274224262,103.19232082036218,200173
174,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,350.0,75.37146984815962,22.14512826431865,200174
174,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,351.0,324.97661745926183,103.19232082036218,200174
175,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,269.0,202.17659772606973,22.14512826431865,200175
175,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,374.0,238.85060274934276,103.19232082036218,200175
176,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,6.8330847523405245,22.14512826431865,200176
176,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,374.0,164.30320201006478,103.19232082036218,200176
177,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,293.0,208.89980819309423,22.14512826431865,200177
177,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,365.0,326.97700522110364,103.19232082036218,200177
178,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,8.047569917702559,22.14512826431865,200178
178,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,404.0,190.3519181187957,103.19232082036218,200178
179,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,5.474070442567106,22.14512826431865,200179
179,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,393.0,260.0645348941707,103.19232082036218,200179
180,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,345.0,186.3439538640976,22.14512826431865,200180
180,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,416.0,255.91859160480527,103.19232082036218,200180
181,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,290.0,22.761722514829163,22.14512826431865,200181
181,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,287.0,429.92554975269553,103.19232082036218,200181
182,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,300.0,120.38331041083715,22.14512826431865,200182
182,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,319.0,333.43099663587697,103.19232082036218,200182
183,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,372.0,82.29122594271627,22.14512826431865,200183
183,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,340.0,356.0638150576416,103.19232082036218,200183
184,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,313.0,25.35882638465422,22.14512826431865,200184
184,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,282.0,448.0220939701626,103.19232082036218,200184
185,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,340.0,98.58025654119632,22.14512826431865,200185
185,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,341.0,400.66481497592486,103.19232082036218,200185
186,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,390.0,37.74965620067986,22.14512826431865,200186
186,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,322.0,408.1132791962061,103.19232082036218,200186
187,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,255.0,355.35659071776195,22.14512826431865,200187
187,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,291.0,414.7542577597379,103.19232082036218,200187
188,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,346.0,36.13468903511239,22.14512826431865,200188
188,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,356.0,200.4669533734572,103.19232082036218,200188
189,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,303.0,62.37147738010191,22.14512826431865,200189
189,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,321.0,303.0270527151741,103.19232082036218,200189
190,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,265.0,34.81019774912153,22.14512826431865,200190
190,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,294.0,431.45974055541063,103.19232082036218,200190
191,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,11.9365557053946,22.14512826431865,200191
191,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,325.0,260.07997108604184,103.19232082036218,200191
192,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,270.0,229.32830629052677,22.14512826431865,200192
192,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,299.0,493.72633309147983,103.19232082036218,200192
193,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,13.630986926228136,22.14512826431865,200193
193,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,284.0,462.9799334403525,103.19232082036218,200193
194,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,284.0,24.16126088106209,22.14512826431865,200194
194,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,318.0,413.4730632610808,103.19232082036218,200194
195,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,6.365731235199103,22.14512826431865,200195
195,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,360.0,288.18071325591416,103.19232082036218,200195
196,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,257.0,195.88214381878333,22.14512826431865,200196
196,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,286.0,364.01309505554923,103.19232082036218,200196
197,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,4.510063744455705,22.14512826431865,200197
197,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,331.0,319.67988341283217,103.19232082036218,200197
198,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,11.743127298965657,22.14512826431865,200198
198,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,320.0,181.1708469242938,103.19232082036218,200198
199,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,301.0,117.48218045001127,22.14512826431865,200199
199,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,321.0,419.36651512159966,103.19232082036218,200199
200,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,10.361463146214385,22.14512826431865,200200
200,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,281.0,499.9838097849074,103.19232082036218,200200
201,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,353.0,79.07359745501587,22.14512826431865,200201
201,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,336.0,383.91967507127674,103.19232082036218,200201
202,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,351.0,91.20639608808322,22.14512826431865,200202
202,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,343.0,433.3300000076988,103.19232082036218,200202
203,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,7.933411937112764,22.14512826431865,200203
203,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,308.0,284.49041891188074,103.19232082036218,200203
204,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,8.65666839332689,22.14512826431865,200204
204,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,309.0,377.70620842809996,103.19232082036218,200204
205,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,285.0,80.69441132015903,22.14512826431865,200205
205,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,297.0,380.937744956483,103.19232082036218,200205
206,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,6.6225772062099715,22.14512826431865,200206
206,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,0,,70.26014818834935,103.19232082036218,200206
207,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,5.116131358724129,22.14512826431865,200207
207,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,439.0,161.46782721377036,103.19232082036218,200207
208,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,300.0,75.51714188003639,22.14512826431865,200208
208,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,303.0,422.2737913708725,103.19232082036218,200208
209,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,20.25791727455502,22.14512826431865,200209
209,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,317.0,411.35102388085744,103.19232082036218,200209
210,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,344.0,62.71065647326711,22.14512826431865,200210
210,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,344.0,295.8095548868744,103.19232082036218,200210
211,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,10.849812435693767,22.14512826431865,200211
211,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,323.0,259.3488497186402,103.19232082036218,200211
212,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,9.109891968385028,22.14512826431865,200212
212,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,336.0,298.4971509119713,103.19232082036218,200212
213,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,284.0,43.456994430534124,22.14512826431865,200213
213,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,313.0,289.0499367569072,103.19232082036218,200213
214,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,386.0,40.88174016101163,22.14512826431865,200214
214,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,370.0,268.4680279816477,103.19232082036218,200214
215,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,261.0,336.1753045698818,22.14512826431865,200215
215,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,288.0,441.057254486615,103.19232082036218,200215
216,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,5.863809726136671,22.14512826431865,200216
216,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,445.0,117.14912569508591,103.19232082036218,200216
217,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,491.0,23.745636129534905,22.14512826431865,200217
217,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,378.0,305.56722357562154,103.19232082036218,200217
218,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,7.987902883990959,22.14512826431865,200218
218,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,452.0,161.61450522654394,103.19232082036218,200218
219,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,325.0,34.84070090846155,22.14512826431865,200219
219,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,322.0,329.7597832172674,103.19232082036218,200219
220,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,307.0,43.35011106720671,22.14512826431865,200220
220,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,342.0,351.5090268765418,103.19232082036218,200220
221,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,315.0,35.62135177836231,22.14512826431865,200221
221,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,333.0,256.37110415017,103.19232082036218,200221
222,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,0,,19.273826049013792,22.14512826431865,200222
222,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,284.0,557.6527853255211,103.19232082036218,200222
223,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,369.0,45.41877450830772,22.14512826431865,200223
223,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,334.0,344.27519479142813,103.19232082036218,200223
224,ar1_snr0.5,level_3s,level,,0.5,0.95,lsc_kalman_cusum,1,385.0,56.97513270260897,22.14512826431865,200224
224,ar1_snr0.5,level_3s,level,,0.5,0.95,raw_cusum,1,312.0,358.82081190619795,103.19232082036218,200224
