segment,method,date,score,threshold,score_over_threshold
0,lsc_composite,1962-04-01,1.1041494009450505,7.367092445506855,0.14987587153442938
0,lsc_composite,1962-07-01,0.9820555891819656,7.367092445506855,0.1333030088119656
0,lsc_composite,1962-10-01,0.995035484299009,7.367092445506855,0.13506488369178468
0,lsc_composite,1963-01-01,2.234095906701179,7.367092445506855,0.30325341011076096
0,lsc_composite,1963-04-01,1.0816751649252836,7.367092445506855,0.14682524658489804
0,lsc_composite,1963-07-01,1.3510263926994341,7.367092445506855,0.18338664849026254
0,lsc_composite,1963-10-01,1.3127122991894489,7.367092445506855,0.17818594091215242
0,lsc_composite,1964-01-01,1.5154341210482396,7.367092445506855,0.20570314981896198
0,lsc_composite,1964-04-01,1.6155287571887351,7.367092445506855,0.21928987170156067
0,lsc_composite,1964-07-01,1.7374353017741846,7.367092445506855,0.2358373150093747
0,lsc_composite,1964-10-01,1.988055318477233,7.367092445506855,0.269856165533763
0,lsc_composite,1965-01-01,2.0184897736755123,7.367092445506855,0.27398730077109007
0,lsc_composite,1965-04-01,2.19473693628522,7.367092445506855,0.2979108722361393
0,lsc_composite,1965-07-01,2.0422403813962506,7.367092445506855,0.277211178833761
0,lsc_composite,1965-10-01,2.258616231034349,7.367092445506855,0.3065817685526486
0,lsc_composite,1966-01-01,1.9036591809596677,7.367092445506855,0.258400338402255
0,lsc_composite,1966-04-01,1.914909160389882,7.367092445506855,0.2599273966702798
0,lsc_composite,1966-07-01,1.578176411120215,7.367092445506855,0.21421971052945524
0,lsc_composite,1966-10-01,1.6748878775319347,7.367092445506855,0.2273472051451504
0,lsc_composite,1967-01-01,2.1738158467279973,7.367092445506855,0.2950710694629323
0,lsc_tail_cusum,1962-04-01,1.2,4.552499999999998,0.26359143327841855
0,lsc_tail_cusum,1962-07-01,1.28,4.552499999999998,0.2811641954969798
0,lsc_tail_cusum,1962-10-01,1.36,4.552499999999998,0.29873695771554104
0,lsc_tail_cusum,1963-01-01,1.4400000000000002,4.552499999999998,0.3163097199341023
0,lsc_tail_cusum,1963-04-01,1.5200000000000002,4.552499999999998,0.33388248215266353
0,lsc_tail_cusum,1963-07-01,1.6000000000000003,4.552499999999998,0.3514552443712248
