segment,method,date,score,threshold,score_over_threshold
0,lsc_composite,1963-05-01,3.872977387250947,11.006084534134159,0.35189420681254396
0,lsc_composite,1963-06-01,3.9777910777955947,11.006084534134159,0.3614174564495588
0,lsc_composite,1963-07-01,4.619570040978377,11.006084534134159,0.4197287442824275
0,lsc_composite,1963-08-01,4.182877223836288,11.006084534134159,0.38005134440532007
0,lsc_composite,1963-09-01,3.8534899860920513,11.006084534134159,0.3501236042791491
0,lsc_composite,1963-10-01,3.598449827954744,11.006084534134159,0.32695095306551103
0,lsc_composite,1963-11-01,4.2452498100627745,11.006084534134159,0.38571844481991757
0,lsc_composite,1963-12-01,4.557385536689751,11.006084534134159,0.4140787327732694
0,lsc_composite,1964-01-01,4.494728628879292,11.006084534134159,0.40838579923126944
0,lsc_composite,1964-02-01,5.378111505595193,11.006084534134159,0.48864893676907284
0,lsc_composite,1964-03-01,4.957160427545126,11.006084534134159,0.45040181294001874
0,lsc_composite,1964-04-01,4.844407601006449,11.006084534134159,0.4401572226691566
0,lsc_composite,1964-05-01,6.827675559306433,11.006084534134159,0.6203546354865029
0,lsc_composite,1964-06-01,7.609761420618255,11.006084534134159,0.6914140443876674
0,lsc_composite,1964-07-01,7.2231889256846635,11.006084534134159,0.6562905185111689
0,lsc_composite,1964-08-01,6.059506501197855,11.006084534134159,0.5505596910876854
0,lsc_composite,1964-09-01,5.990989215274103,11.006084534134159,0.5443342904276003
0,lsc_composite,1964-10-01,5.784349501383129,11.006084534134159,0.5255592471095063
0,lsc_composite,1964-11-01,5.789417491348991,11.006084534134159,0.5260197187649932
0,lsc_composite,1964-12-01,6.045686339668292,11.006084534134159,0.5493040073350574
0,lsc_composite,1965-01-01,6.492415384541685,11.006084534134159,0.5898932871545892
0,lsc_composite,1965-02-01,6.614849014716331,11.006084534134159,0.601017463949246
0,lsc_composite,1965-03-01,6.6787284945643535,11.006084534134159,0.6068214789602072
0,lsc_composite,1965-04-01,6.824257118026597,11.006084534134159,0.6200440399001039
0,lsc_composite,1965-05-01,7.012603879213102,11.006084534134159,0.6371570068778123
0,lsc_composite,1965-06-01,7.3058120902893116,11.006084534134159,0.6637975628509067
0,lsc_composite,1965-07-01,6.945766169555526,11.006084534134159,0.6310842105577145
0,lsc_composite,1965-08-01,6.991382082981436,11.006084534134159,0.63522881923162
0,lsc_composite,1965-09-01,7.24151212681179,11.006084534134159,0.6579553431879465
0,lsc_composite,1965-10-01,8.632618661937213,11.006084534134159,0.7843496599689106
0,lsc_composite,1965-11-01,9.005511017023638,11.006084534134159,0.8182302242994807
0,lsc_composite,1965-12-01,9.239603974244165,11.006084534134159,0.8394996372768673
0,lsc_composite,1966-01-01,8.612960854276528,11.006084534134159,0.782563574499576
0,lsc_composite,1966-02-01,8.105913511217539,11.006084534134159,0.7364938444801092
0,lsc_composite,1966-03-01,8.133832531578213,11.006084534134159,0.7390305340970285
0,lsc_composite,1966-04-01,8.301326482808763,11.006084534134159,0.7542488390910603
0,lsc_composite,1966-05-01,9.919096209473581,11.006084534134159,0.9012375090079126
0,lsc_composite,1966-06-01,8.722940922088947,11.006084534134159,0.792556235147541
0,lsc_composite,1966-07-01,7.7479051830458765,11.006084534134159,0.7039656254698573
0,lsc_composite,1966-08-01,7.5290732781295935,11.006084534134159,0.6840828138998026
0,lsc_composite,1966-09-01,6.621333957501541,11.006084534134159,0.6016066782847436
0,lsc_composite,1966-10-01,7.059835346229682,11.006084534134159,0.6414484028661038
0,lsc_composite,1966-11-01,8.588143092012093,11.006084534134159,0.7803086615750509
0,lsc_composite,1966-12-01,4.615624918306396,11.006084534134159,0.41937029503921613
0,lsc_composite,1967-01-01,4.855383700391132,11.006084534134159,0.44115449825346104
0,lsc_composite,1967-02-01,4.063851712911621,11.006084534134159,0.36923682534947216
0,lsc_composite,1967-03-01,4.587761173724145,11.006084534134159,0.41683862771503427
0,lsc_composite,1967-04-01,4.38324501218234,11.006084534134159,0.3982565278858425
0,lsc_composite,1967-05-01,5.13434053424195,11.006084534134159,0.4665001907189027
0,lsc_composite,1967-06-01,5.455679892753836,11.006084534134159,0.49569670992746295
0,lsc_composite,1967-07-01,5.584248904079555,11.006084534134159,0.5073783402953722
0,lsc_composite,1967-08-01,5.336908922403069,11.006084534134159,0.4849053181311877
0,lsc_composite,1967-09-01,3.8256923186504266,11.006084534134159,0.3475979406468725
0,lsc_composite,1967-10-01,3.588095931831547,11.006084534134159,0.3260102101436222
0,lsc_composite,1967-11-01,4.663717921173434,11.006084534134159,0.42373996916972845
0,lsc_composite,1967-12-01,5.076573794763026,11.006084534134159,0.46125157216615875
0,lsc_composite,1968-01-01,5.821103196976639,11.006084534134159,0.5288986450106874
0,lsc_composite,1968-02-01,5.293749076680618,11.006084534134159,0.4809838649033304
0,lsc_composite,1968-03-01,5.491087540810035,11.006084534134159,0.49891380751983433
0,lsc_composite,1968-04-01,5.991092997980809,11.006084534134159,0.5443437200032486
0,lsc_tail_cusum,1963-05-01,1.8400000000000005,6.655000000000015,0.27648384673178006
0,lsc_tail_cusum,1963-06-01,1.9200000000000006,6.655000000000015,0.2885048835462053
0,lsc_tail_cusum,1963-07-01,2.0000000000000004,6.655000000000015,0.30052592036063047
0,lsc_tail_cusum,1963-08-01,2.0800000000000005,6.655000000000015,0.3125469571750557
0,lsc_tail_cusum,1963-09-01,2.1600000000000006,6.655000000000015,0.32456799398948094
0,lsc_tail_cusum,1963-10-01,2.2400000000000007,6.655000000000015,0.3365890308039062
0,lsc_tail_cusum,1963-11-01,2.3200000000000007,6.655000000000015,0.3486100676183314
0,lsc_tail_cusum,1963-12-01,2.400000000000001,6.655000000000015,0.3606311044327566
0,lsc_tail_cusum,1964-01-01,2.480000000000001,6.655000000000015,0.3726521412471818
0,lsc_tail_cusum,1964-02-01,2.560000000000001,6.655000000000015,0.38467317806160706
0,lsc_tail_cusum,1964-03-01,2.640000000000001,6.655000000000015,0.3966942148760323
0,lsc_tail_cusum,1964-04-01,2.720000000000001,6.655000000000015,0.4087152516904575
0,lsc_tail_cusum,1964-05-01,2.800000000000001,6.655000000000015,0.42073628850488276
0,lsc_tail_cusum,1964-06-01,2.8800000000000012,6.655000000000015,0.432757325319308
0,lsc_tail_cusum,1964-07-01,2.9600000000000013,6.655000000000015,0.44477836213373323
0,lsc_tail_cusum,1964-08-01,3.0400000000000014,6.655000000000015,0.4567993989481584
0,lsc_tail_cusum,1964-09-01,3.1200000000000014,6.655000000000015,0.46882043576258364
0,lsc_tail_cusum,1964-10-01,3.2000000000000015,6.655000000000015,0.4808414725770089
0,lsc_tail_cusum,1964-11-01,3.2800000000000016,6.655000000000015,0.4928625093914341
0,lsc_tail_cusum,1964-12-01,3.3600000000000017,6.655000000000015,0.5048835462058593
0,lsc_tail_cusum,1965-01-01,3.4400000000000017,6.655000000000015,0.5169045830202845
0,lsc_tail_cusum,1965-02-01,3.520000000000002,6.655000000000015,0.5289256198347098
0,lsc_tail_cusum,1965-03-01,3.600000000000002,6.655000000000015,0.540946656649135
0,lsc_tail_cusum,1965-04-01,3.680000000000002,6.655000000000015,0.5529676934635602
0,lsc_tail_cusum,1965-05-01,3.760000000000002,6.655000000000015,0.5649887302779855
0,lsc_tail_cusum,1965-06-01,3.840000000000002,6.655000000000015,0.5770097670924107
0,lsc_tail_cusum,1965-07-01,3.920000000000002,6.655000000000015,0.5890308039068359
0,lsc_tail_cusum,1965-08-01,4.000000000000003,6.655000000000015,0.6010518407212613
0,lsc_tail_cusum,1965-09-01,4.080000000000003,6.655000000000015,0.6130728775356864
0,lsc_tail_cusum,1965-10-01,4.160000000000003,6.655000000000015,0.6250939143501116
0,lsc_tail_cusum,1965-11-01,4.240000000000003,6.655000000000015,0.6371149511645369
0,lsc_tail_cusum,1965-12-01,4.320000000000003,6.655000000000015,0.6491359879789621
0,lsc_tail_cusum,1966-01-01,4.400000000000003,6.655000000000015,0.6611570247933873
0,lsc_tail_cusum,1966-02-01,3.4800000000000026,6.655000000000015,0.5229151014274973
0,lsc_tail_cusum,1966-03-01,3.5600000000000027,6.655000000000015,0.5349361382419225
0,lsc_tail_cusum,1966-04-01,3.640000000000003,6.655000000000015,0.5469571750563478
0,lsc_tail_cusum,1966-05-01,3.720000000000003,6.655000000000015,0.558978211870773
0,lsc_tail_cusum,1966-06-01,3.800000000000003,6.655000000000015,0.5709992486851982
0,lsc_tail_cusum,1966-07-01,2.880000000000003,6.655000000000015,0.4327573253193082
0,lsc_tail_cusum,1966-08-01,2.960000000000003,6.655000000000015,0.44477836213373345
0,lsc_tail_cusum,1966-09-01,3.040000000000003,6.655000000000015,0.4567993989481587
0,lsc_tail_cusum,1966-10-01,3.120000000000003,6.655000000000015,0.4688204357625839
0,lsc_tail_cusum,1966-11-01,2.2000000000000033,6.655000000000015,0.33057851239669395
0,lsc_tail_cusum,1966-12-01,2.35,6.655000000000015,0.3531179564237407
0,lsc_tail_cusum,1967-01-01,2.2,6.655000000000015,0.3305785123966935
0,lsc_tail_cusum,1967-02-01,2.0500000000000003,6.655000000000015,0.30803906836964623
0,lsc_tail_cusum,1967-03-01,1.9000000000000001,6.655000000000015,0.2854996243425989
0,lsc_tail_cusum,1967-04-01,1.75,6.655000000000015,0.26296018031555163
0,lsc_tail_cusum,1967-05-01,2.6,6.655000000000015,0.39068369646881956
0,lsc_tail_cusum,1967-06-01,2.45,6.655000000000015,0.3681442524417723
0,lsc_tail_cusum,1967-07-01,2.3000000000000003,6.655000000000015,0.345604808414725
0,lsc_tail_cusum,1967-08-01,2.1500000000000004,6.655000000000015,0.32306536438767774
0,lsc_tail_cusum,1967-09-01,2.0000000000000004,6.655000000000015,0.30052592036063047
0,lsc_tail_cusum,1967-10-01,1.8500000000000003,6.655000000000015,0.2779864763335832
0,lsc_tail_cusum,1967-11-01,2.7000000000000006,6.655000000000015,0.40570999248685113
0,lsc_tail_cusum,1967-12-01,2.5500000000000007,6.655000000000015,0.38317054845980386
0,lsc_tail_cusum,1968-01-01,2.400000000000001,6.655000000000015,0.3606311044327566
0,lsc_tail_cusum,1968-02-01,2.250000000000001,6.655000000000015,0.33809166040570937
0,lsc_tail_cusum,1968-03-01,2.100000000000001,6.655000000000015,0.3155522163786621
0,lsc_tail_cusum,1968-04-01,1.9500000000000008,6.655000000000015,0.29301277235161477
0,lsc_kalman_cusum,1963-05-01,0.0,6.871332892564321,0.0
0,lsc_kalman_cusum,1963-06-01,0.17486143657441333,6.871332892564321,0.025447964653791733
0,lsc_kalman_cusum,1963-07-01,0.0,6.871332892564321,0.0
0,lsc_kalman_cusum,1963-08-01,0.0,6.871332892564321,0.0
0,lsc_kalman_cusum,1963-09-01,0.2876912613289564,6.871332892564321,0.04186833411029698
0,lsc_kalman_cusum,1963-10-01,0.0,6.871332892564321,0.0
0,lsc_kalman_cusum,1963-11-01,0.0,6.871332892564321,0.0
0,lsc_kalman_cusum,1963-12-01,0.0,6.871332892564321,0.0
