T,arena,scenario,method,n,detect_rate,detect_rate_se,pre_break_false_alarm_rate,pre_break_false_alarm_rate_se,miss_rate,miss_rate_se,mean_delay_censored,mean_delay_censored_se,median_delay_detected,mean_delay_detected,mean_delay_detected_se
200,ar1_snr0.5,variance_x1.5,raw_var_cusum,500,0.26,0.01963596552972553,0.0,0.0,0.74,0.01963596552972553,91.798,0.7894154454347735,71.5,68.45384615384616,1.8875391386184612
200,ar1_snr0.5,variance_x1.5,arima_var_cusum,500,0.102,0.01354839910234685,0.01,0.004454175497072093,0.888,0.014117741364768123,96.90505050505051,0.5685443692147744,78.0,69.96078431372548,3.848295857558886
2000,ar1_snr0.5,variance_x1.5,raw_var_cusum,500,0.978,0.006566447781940087,0.0,0.0,0.022,0.006566447781940087,459.176,8.342927239155072,430.0,447.01022494887525,7.680394729039118
2000,ar1_snr0.5,variance_x1.5,arima_var_cusum,500,0.998,0.002,0.002,0.002,0.0,0.0,143.89779559118236,2.234056686365353,143.0,143.89779559118236,2.234056686365353
