T,arena,scenario,method,n,detect_rate,detect_rate_se,pre_break_false_alarm_rate,pre_break_false_alarm_rate_se,miss_rate,miss_rate_se,mean_delay_censored,mean_delay_censored_se,median_delay_detected,mean_delay_detected,mean_delay_detected_se
500,ar1_snr0.1,persistence_up,lsc_kalman_cusum,500,0.036,0.008339490043664344,0.014,0.005259593772650755,0.95,0.009756555783754997,245.33265720081135,1.2193460866185368,104.5,122.16666666666667,15.886494860548956
500,ar1_snr0.1,persistence_up,lsc_state_cusum,500,0.028,0.0073851934412260765,0.0,0.0,0.972,0.0073851934412260765,246.01,1.168434113056062,96.5,107.5,18.79611545091049
500,ar1_snr0.1,persistence_up,raw_cusum,500,0.102,0.013548399102346849,0.01,0.004454175497072093,0.888,0.014117741364768123,237.210101010101,1.92033730702063,115.0,125.86274509803921,8.785282684654417
500,ar1_snr0.1,persistence_down,lsc_composite,500,0.024,0.00685141472745119,0.01,0.004454175497072093,0.966,0.008112930375552174,247.86060606060607,0.8370470111799043,195.5,161.75,24.639560762023635
500,ar1_snr0.1,persistence_down,lsc_kalman_cusum,500,0.0,0.0,0.014,0.005259593772650755,0.986,0.005259593772650755,250.0,0.0,,,
500,ar1_snr0.1,persistence_down,lsc_state_cusum,500,0.034,0.008112930375552174,0.0,0.0,0.966,0.008112930375552174,245.45,1.1882351642714595,116.0,116.17647058823529,14.624273560168032
500,ar1_snr0.1,persistence_down,raw_cusum,500,0.008,0.003987957825156938,0.01,0.004454175497072093,0.982,0.005951709476392708,248.88484848484848,0.580488220462535,131.5,112.0,23.871182068203773
500,ar1_snr0.5,level_0.5s,lsc_composite,500,0.046,0.009377840251121315,0.008,0.003987957825156938,0.946,0.010117941761592718,244.50201612903226,1.3383002519193954,127.0,131.43478260869566,16.11493134336629
500,ar1_snr0.5,level_0.5s,lsc_kalman_cusum,500,0.05,0.009756555783754993,0.01,0.004454175497072093,0.94,0.010631371130019327,243.6969696969697,1.4589105564336702,131.0,125.2,15.850972630514928
500,ar1_snr0.5,level_0.5s,lsc_state_cusum,500,0.052,0.00993929470125102,0.002,0.002,0.946,0.010117941761592718,244.59919839679358,1.274202464881908,156.0,146.34615384615384,14.606314999678135
500,ar1_snr0.5,level_0.5s,raw_cusum,500,0.102,0.01354839910234685,0.002,0.002,0.896,0.013665338743182763,239.03406813627254,1.6968863212083067,147.0,142.7058823529412,8.596273434170024
500,ar1_snr0.5,level_1s,lsc_composite,500,0.114,0.014227186146645534,0.008,0.003987957825156938,0.878,0.01465132494504475,234.91935483870967,2.1448529460370023,124.0,118.7719298245614,9.037412407457593
500,ar1_snr0.5,level_1s,lsc_kalman_cusum,500,0.112,0.014117741364768125,0.01,0.004454175497072093,0.878,0.01465132494504475,234.76565656565657,2.21079170244218,98.5,115.33928571428571,9.779559812210042
500,ar1_snr0.5,level_1s,lsc_state_cusum,500,0.104,0.013665338743182763,0.002,0.002,0.894,0.01378070446788779,240.88176352705412,1.511636226187264,177.5,162.5,8.924034184363048
500,ar1_snr0.5,level_1s,raw_cusum,500,0.3,0.020514426225627987,0.002,0.002,0.698,0.02055326917420912,220.66933867735472,2.503185824433084,155.0,152.42666666666668,4.997980322888348
500,ar1_snr0.5,level_3s,lsc_composite,500,0.53,0.022342748192502798,0.008,0.003987957825156938,0.462,0.022318338119870523,162.58064516129033,4.166620123979325,67.0,86.37735849056604,3.700922930012186
500,ar1_snr0.5,level_3s,lsc_kalman_cusum,500,0.554,0.022252153078595936,0.01,0.004454175497072093,0.436,0.0221989546414769,153.29090909090908,4.4075466584343905,53.0,77.18050541516246,3.804998293964492
500,ar1_snr0.5,level_3s,lsc_state_cusum,500,0.752,0.01933234282123912,0.002,0.002,0.246,0.019279819056352458,181.35470941883767,2.716544035686968,161.5,158.89893617021278,2.747853010478328
500,ar1_snr0.5,level_3s,raw_cusum,500,0.99,0.004454175497072093,0.002,0.002,0.008,0.003987957825156938,83.14829659318637,1.8261352760203726,75.0,81.8,1.7116840200805248
500,ar1_snr0.5,ramp_3s_hl5,lsc_composite,500,0.506,0.022381462412439424,0.008,0.003987957825156938,0.486,0.022374298166353144,168.4173387096774,4.062712315371878,84.0,90.0592885375494,3.718783555201054
500,ar1_snr0.5,ramp_3s_hl5,lsc_kalman_cusum,500,0.524,0.022357273881016475,0.01,0.004454175497072093,0.466,0.022331264423258328,161.65454545454546,4.271405174944017,62.5,83.08778625954199,3.8727812979385097
500,ar1_snr0.5,ramp_3s_hl5,lsc_state_cusum,500,0.75,0.019384310743640384,0.002,0.002,0.248,0.01933234282123912,182.25450901803606,2.713516321864743,163.0,159.85333333333332,2.7653199050136616
500,ar1_snr0.5,ramp_3s_hl5,raw_cusum,500,0.99,0.004454175497072093,0.002,0.002,0.008,0.003987957825156938,85.59519038076152,1.868912511330022,78.0,84.26666666666667,1.7617774119118474
500,ar1_snr0.5,ramp_3s_hl25,lsc_composite,500,0.468,0.022337186479044296,0.014,0.005259593772650755,0.518,0.022368565117387874,181.2129817444219,3.7522854488474398,99.5,105.07692307692308,3.909152804625841
500,ar1_snr0.5,ramp_3s_hl25,lsc_kalman_cusum,500,0.462,0.022318338119870523,0.028,0.0073851934412260765,0.51,0.022378596989230864,178.65432098765433,3.9247881703384255,87.0,99.8961038961039,4.115784955371382
500,ar1_snr0.5,ramp_3s_hl25,lsc_state_cusum,500,0.704,0.02043534209189623,0.002,0.0019999999999999996,0.294,0.02039509548493655,186.02805611222445,2.731632042579135,166.0,159.3125,2.8470314597720696
500,ar1_snr0.5,ramp_3s_hl25,raw_cusum,500,0.976,0.00685141472745119,0.01,0.004454175497072093,0.014,0.005259593772650755,95.63838383838385,2.1215952979340926,89.5,93.42418032786885,1.979764746889158
500,ar1_snr0.5,variance_x3,lsc_composite,500,0.992,0.003987957825156938,0.008,0.003987957825156938,0.0,0.0,25.215725806451612,0.3338212298044998,26.0,25.215725806451612,0.3338212298044998
500,ar1_snr0.5,variance_x3,lsc_kalman_cusum,500,0.224,0.01866399446471086,0.01,0.004454175497072093,0.766,0.018952741564893752,217.6989898989899,3.059302999765586,88.5,107.24107142857143,6.48311396292898
500,ar1_snr0.5,variance_x3,lsc_state_cusum,500,0.048,0.009569490597759172,0.002,0.002,0.95,0.009756555783754995,244.17635270541084,1.3214207777448694,120.0,128.91666666666666,13.390581357137771
