T,arena,scenario,method,n,detect_rate,detect_rate_se,pre_break_false_alarm_rate,pre_break_false_alarm_rate_se,miss_rate,miss_rate_se,mean_delay_censored,mean_delay_censored_se,median_delay_detected,mean_delay_detected,mean_delay_detected_se
500,ar1_snr2.0,qvar_x3,arima_var_cusum,500,0.996,0.002825591608118863,0.002,0.002,0.002,0.002,89.50901803607215,1.8065565610163978,85.0,89.1867469879518,1.7811522743104
500,ar1_snr2.0,qvar_x3,lsc_composite,500,0.976,0.00685141472745119,0.024,0.006851414727451189,0.0,0.0,54.528688524590166,1.2373975042000898,55.0,54.528688524590166,1.2373975042000898
500,ar1_snr2.0,qvar_x3,lsc_tail_cusum,500,0.99,0.004454175497072093,0.004,0.002825591608118863,0.006,0.003457152557758369,78.17871485943775,1.77037608170167,69.0,77.13737373737374,1.6757044351216805
500,ar1_snr2.0,qvar_x0.67,raw_var_cusum,500,0.01,0.004454175497072093,0.0,0.0,0.99,0.004454175497072093,248.422,0.743414529266579,65.0,92.2,27.046996136354956
500,ar1_snr2.0,qvar_x0.67,arima_var_cusum,500,0.008,0.003987957825156938,0.002,0.002,0.99,0.004454175497072094,249.4869739478958,0.3401291857481914,194.0,186.0,32.26969682741586
500,ar1_snr2.0,qvar_x0.67,lsc_composite,500,0.01,0.004454175497072093,0.024,0.006851414727451189,0.966,0.008112930375552174,248.47540983606558,0.776745125092201,127.0,101.2,41.11739291346181
500,ar1_snr2.0,qvar_x0.67,lsc_tail_cusum,500,0.066,0.011114633153652916,0.004,0.002825591608118863,0.93,0.011421949126295709,244.97791164658634,1.0720995367697286,169.0,174.21212121212122,10.08944445190248
500,ar1_t5,qvar_x1.5,raw_var_cusum,500,0.194,0.017701827855304598,0.0,0.0,0.806,0.017701827855304598,231.908,2.078906148325868,160.0,156.7422680412371,6.540520644310377
500,ar1_t5,qvar_x1.5,arima_var_cusum,500,0.108,0.013894535480989097,0.0,0.0,0.892,0.013894535480989097,237.53,1.957326865118299,125.5,134.53703703703704,10.469506250065942
500,ar1_t5,qvar_x1.5,lsc_composite,500,0.07,0.011421949126295709,0.028,0.0073851934412260765,0.902,0.013309631572104852,241.12345679012347,1.6613924344197373,109.0,126.74285714285715,11.492587516618302
500,ar1_t5,qvar_x1.5,lsc_tail_cusum,500,0.138,0.015439843831953423,0.006,0.003457152557758369,0.856,0.015716934945725784,235.26760563380282,2.0273345918618313,159.0,143.8840579710145,8.563427067114862
500,ar1_t5,qvar_x3,raw_var_cusum,500,0.928,0.011571508095282932,0.0,0.0,0.072,0.011571508095282932,127.654,2.9471355217511013,112.5,118.16163793103448,2.717405943881294
500,ar1_t5,qvar_x3,arima_var_cusum,500,0.658,0.021236147199899316,0.0,0.0,0.342,0.021236147199899313,179.688,3.2526427226737837,147.0,143.14285714285714,3.5433233224079763
500,ar1_t5,qvar_x3,lsc_composite,500,0.48,0.022365160424231326,0.028,0.0073851934412260765,0.492,0.022380208834928014,185.72633744855966,3.558968032906951,106.5,119.84583333333333,4.021501866651575
