T,arena,scenario,method,n,detect_rate,detect_rate_se,pre_break_false_alarm_rate,pre_break_false_alarm_rate_se,miss_rate,miss_rate_se,mean_delay_censored,mean_delay_censored_se,median_delay_detected,mean_delay_detected,mean_delay_detected_se
500,ar1_snr0.1,variance_x1.5,raw_var_cusum,500,0.996,0.002825591608118863,0.0,0.0,0.004,0.002825591608118863,104.174,1.979761186788302,98.5,103.58835341365462,1.9438376510968924
500,ar1_snr0.1,variance_x1.5,arima_var_cusum,500,0.9,0.013429844431075358,0.02,0.006267260734501832,0.08,0.012144751540478706,157.0734693877551,2.3738040707822408,146.0,148.81333333333333,2.1956654786950325
500,ar1_snr0.1,variance_x3,raw_var_cusum,500,1.0,0.0,0.0,0.0,0.0,0.0,16.336,0.3284966180284239,16.0,16.336,0.3284966180284239
500,ar1_snr0.1,variance_x3,arima_var_cusum,500,0.98,0.006267260734501832,0.02,0.006267260734501832,0.0,0.0,25.324489795918367,0.43215661834055913,24.0,25.324489795918367,0.43215661834055913
500,ar1_snr0.1,variance_x0.67,raw_var_cusum,500,0.322,0.020916668330019865,0.0,0.0,0.678,0.02091666833001987,238.34,1.0180026811938343,221.0,213.7888198757764,2.116839646346732
500,ar1_snr0.1,variance_x0.67,arima_var_cusum,500,0.008,0.003987957825156938,0.02,0.006267260734501832,0.972,0.0073851934412260765,248.85918367346937,0.6368721420031412,76.0,110.25,40.522370365021835
500,ar1_snr0.1,level_1s,raw_var_cusum,500,0.11,0.01400686919941566,0.0,0.0,0.89,0.01400686919941566,241.588,1.35432377878984,181.0,173.52727272727273,7.59602299565203
500,ar1_snr0.1,level_1s,arima_var_cusum,500,0.042,0.008979602804860922,0.02,0.006267260734501832,0.938,0.010795605132662119,246.83469387755102,0.8645449453553393,192.0,176.14285714285714,12.859179732835239
500,ar1_snr0.1,level_3s,raw_var_cusum,500,0.794,0.018104794037333553,0.0,0.0,0.206,0.018104794037333553,152.89,3.16890639424249,123.0,127.69521410579345,2.855778766215588
500,ar1_snr0.1,level_3s,arima_var_cusum,500,0.326,0.02098400956239367,0.02,0.006267260734501832,0.654,0.021294951277234693,218.60204081632654,2.4887488553459014,155.0,155.61349693251535,4.416384883410136
500,ar1_snr0.1,persistence_up,raw_var_cusum,500,0.04,0.008772337648291433,0.0,0.0,0.96,0.008772337648291433,246.422,0.8941402605918283,157.0,160.55,10.984073398382433
500,ar1_snr0.1,persistence_up,arima_var_cusum,500,0.028,0.0073851934412260765,0.02,0.006267260734501832,0.952,0.009569490597759172,247.60204081632654,0.8402299602136201,202.0,166.07142857142858,20.07717644811462
500,ar1_snr0.1,persistence_down,raw_var_cusum,500,0.024,0.00685141472745119,0.0,0.0,0.976,0.00685141472745119,247.892,0.7030770275106607,158.5,162.16666666666666,15.806037077041422
500,ar1_snr0.1,persistence_down,arima_var_cusum,500,0.022,0.006566447781940087,0.02,0.006267260734501832,0.958,0.008979602804860922,248.17755102040817,0.7479464340496623,204.0,168.8181818181818,23.965057207153684
500,ar1_snr0.5,variance_x1.5,raw_var_cusum,500,0.56,0.022221331534143057,0.002,0.002,0.438,0.022210326363977382,205.8316633266533,2.41624130945032,174.0,171.28571428571428,2.9707076993946218
500,ar1_snr0.5,variance_x1.5,arima_var_cusum,500,0.942,0.010463793860924815,0.002,0.002,0.056,0.01029271002989587,143.23847695390782,2.435958616252639,133.0,136.89171974522293,2.2657872232423535
500,ar1_snr0.5,variance_x3,raw_var_cusum,500,0.998,0.002,0.002,0.002,0.0,0.0,42.394789579158314,0.7304918527584868,41.0,42.394789579158314,0.7304918527584868
500,ar1_snr0.5,variance_x3,arima_var_cusum,500,0.998,0.002,0.002,0.002,0.0,0.0,22.851703406813627,0.3966393605280227,22.0,22.851703406813627,0.3966393605280227
500,ar1_snr0.5,variance_x0.67,raw_var_cusum,500,0.004,0.002825591608118863,0.002,0.002,0.994,0.003457152557758369,249.13627254509018,0.612636821064391,34.5,34.5,19.499999999999996
500,ar1_snr0.5,variance_x0.67,arima_var_cusum,500,0.018,0.005951709476392708,0.002,0.002,0.98,0.006267260734501832,248.77154308617236,0.6124897424491698,226.0,181.88888888888889,26.932242368810392
500,ar1_snr0.5,level_1s,raw_var_cusum,500,0.22,0.01854421137582028,0.002,0.002,0.778,0.018604414758250098,229.4809619238477,2.1053306916352557,158.0,156.9181818181818,5.468037871866876
500,ar1_snr0.5,level_1s,arima_var_cusum,500,0.08,0.012144751540478706,0.002,0.002,0.918,0.012282251724127365,242.27855711422845,1.368296589817524,158.5,153.675,8.91069564034547
500,ar1_snr0.5,level_3s,raw_var_cusum,500,0.976,0.00685141472745119,0.002,0.002,0.022,0.006566447781940087,89.81763527054109,2.4386562506299296,74.5,86.20696721311475,2.236978658668131
500,ar1_snr0.5,level_3s,arima_var_cusum,500,0.234,0.018952741564893752,0.002,0.002,0.764,0.01900869962208476,211.90380761523045,3.355378196209332,66.0,87.52136752136752,5.650084938559609
500,ar1_snr0.5,persistence_up,raw_var_cusum,500,0.066,0.011114633153652916,0.002,0.002,0.932,0.01126969440686162,242.82164328657313,1.3784506013505597,133.0,141.45454545454547,10.1638183021608
