T,arena,scenario,method,n,detect_rate,detect_rate_se,pre_break_false_alarm_rate,pre_break_false_alarm_rate_se,miss_rate,miss_rate_se,mean_delay_censored,mean_delay_censored_se,median_delay_detected,mean_delay_detected,mean_delay_detected_se
500,ll_snr0.1,variance_x3,lsc_kalman_cusum,500,0.928,0.011571508095282932,0.022,0.006566447781940087,0.05,0.009756555783754993,80.73006134969326,3.096801937349607,55.5,71.60991379310344,2.67183561753428
500,ll_snr0.1,variance_x3,raw_var_cusum,500,0.076,0.01186294478271882,0.0,0.0,0.924,0.01186294478271882,244.87,1.0316835473553736,192.5,182.5,8.66565218193441
500,ll_snr0.1,variance_x3,arima_var_cusum,500,0.974,0.007123868260853507,0.026,0.007123868260853507,0.0,0.0,31.811088295687885,0.5244731857858973,31.0,31.811088295687885,0.5244731857858973
500,ll_snr0.1,variance_x3,lsc_composite,500,0.986,0.005259593772650755,0.014,0.005259593772650755,0.0,0.0,17.14604462474645,0.28934904763254876,17.0,17.14604462474645,0.28934904763254876
500,ll_snr0.5,level_1s,raw_cusum,500,0.074,0.011718474529160406,0.0,0.0,0.926,0.011718474529160403,245.822,0.868867362136461,208.0,193.54054054054055,7.708035138580356
500,ll_snr0.5,level_1s,lsc_kalman_cusum,500,0.034,0.008112930375552174,0.02,0.006267260734501832,0.946,0.010117941761592718,244.81224489795918,1.4081519425133098,126.0,100.47058823529412,19.945167048217844
500,ll_snr0.5,level_1s,raw_var_cusum,500,0.07,0.011421949126295709,0.0,0.0,0.93,0.011421949126295712,244.808,1.12254643244098,204.0,175.82857142857142,10.663964743828771
500,ll_snr0.5,level_1s,arima_var_cusum,500,0.04,0.008772337648291433,0.024,0.00685141472745119,0.936,0.01095664621097098,244.3483606557377,1.4709785205065429,105.0,112.1,19.834433111185838
500,ll_snr0.5,level_1s,lsc_composite,500,0.036,0.008339490043664343,0.014,0.005259593772650755,0.95,0.009756555783754997,244.42393509127788,1.414103358797826,105.0,97.27777777777777,16.222675479387284
500,ll_snr0.5,level_3s,raw_cusum,500,0.074,0.011718474529160403,0.0,0.0,0.926,0.011718474529160403,245.3,0.9368069248403631,195.0,186.48648648648648,7.7861451623329865
500,ll_snr0.5,level_3s,lsc_kalman_cusum,500,0.054,0.010117941761592716,0.02,0.006267260734501832,0.926,0.011718474529160406,239.5469387755102,2.123112285715525,8.0,60.2962962962963,15.188541078694406
500,ll_snr0.5,level_3s,raw_var_cusum,500,0.072,0.011571508095282929,0.0,0.0,0.928,0.011571508095282929,243.602,1.2400009664486504,175.5,161.13888888888889,9.752179469696559
500,ll_snr0.5,level_3s,arima_var_cusum,500,0.05,0.009756555783754993,0.024,0.00685141472745119,0.926,0.011718474529160406,243.80327868852459,1.5016781194872677,143.0,129.04,17.742555246262206
500,ll_snr0.5,level_3s,lsc_composite,500,0.068,0.01126969440686162,0.014,0.005259593772650755,0.918,0.012282251724127365,236.07707910750509,2.3929125705372054,12.0,48.11764705882353,9.380524131801621
500,ll_snr0.5,variance_x1.5,raw_cusum,500,0.068,0.01126969440686162,0.0,0.0,0.932,0.01126969440686162,246.058,0.8460904266211975,210.5,192.02941176470588,8.017303623227635
500,ll_snr0.5,variance_x1.5,lsc_kalman_cusum,500,0.056,0.01029271002989587,0.02,0.006267260734501832,0.924,0.01186294478271882,243.76530612244898,1.392755841322582,149.0,140.89285714285714,14.109955516272963
500,ll_snr0.5,variance_x1.5,raw_var_cusum,500,0.064,0.01095664621097098,0.0,0.0,0.936,0.01095664621097098,245.018,1.1034157896321852,190.0,172.15625,11.102265586774358
500,ll_snr0.5,variance_x1.5,arima_var_cusum,500,0.836,0.016575811142446696,0.024,0.00685141472745119,0.14,0.015533272840269705,159.39959016393442,2.796342899442376,143.0,144.22727272727272,2.6101709036991565
500,ll_snr0.5,variance_x1.5,lsc_composite,500,0.894,0.01378070446788779,0.014,0.005259593772650755,0.092,0.012938578501027635,110.52941176470588,2.927109701515996,72.0,96.17673378076063,2.339689663478434
500,ll_snr0.5,variance_x3,raw_cusum,500,0.066,0.011114633153652916,0.0,0.0,0.934,0.011114633153652916,246.066,0.8482324472508336,208.0,190.3939393939394,8.142195021076862
500,ll_snr0.5,variance_x3,lsc_kalman_cusum,500,0.668,0.021081766571222797,0.02,0.006267260734501832,0.312,0.020740596536488017,148.2,4.041061726283235,92.0,100.65269461077844,3.7223982695024196
500,ll_snr0.5,variance_x3,raw_var_cusum,500,0.064,0.01095664621097098,0.0,0.0,0.936,0.01095664621097098,244.87,1.1151040822400646,187.5,169.84375,10.897257476728393
500,ll_snr0.5,variance_x3,arima_var_cusum,500,0.976,0.00685141472745119,0.024,0.00685141472745119,0.0,0.0,25.778688524590162,0.49565596339457774,25.0,25.778688524590162,0.49565596339457774
500,ll_snr0.5,variance_x3,lsc_composite,500,0.986,0.005259593772650755,0.014,0.005259593772650755,0.0,0.0,12.720081135902637,0.3088924543907932,11.0,12.720081135902637,0.3088924543907932
500,ll_snr2.0,level_1s,raw_cusum,500,0.066,0.011114633153652916,0.0,0.0,0.934,0.011114633153652916,246.18,0.8443749986093579,209.0,192.12121212121212,8.406882729455289
500,ll_snr2.0,level_1s,lsc_kalman_cusum,500,0.03,0.007636532803997706,0.026,0.007123868260853507,0.944,0.01029271002989587,245.10677618069815,1.3885754420638143,65.0,91.13333333333334,20.637198653256412
500,ll_snr2.0,level_1s,raw_var_cusum,500,0.066,0.011114633153652916,0.0,0.0,0.934,0.011114633153652916,245.238,1.0911130865016099,210.0,177.84848484848484,11.372741301899318
500,ll_snr2.0,level_1s,arima_var_cusum,500,0.062,0.010795605132662119,0.004,0.002825591608118863,0.934,0.011114633153652917,243.99598393574297,1.277507358009327,163.0,153.5483870967742,11.981063796601328
500,ll_snr2.0,level_1s,lsc_composite,500,0.046,0.009377840251121315,0.024,0.00685141472745119,0.93,0.011421949126295712,243.49385245901638,1.458700277634899,140.0,111.95652173913044,13.191726695357893
500,ll_snr2.0,level_3s,raw_cusum,500,0.07,0.011421949126295709,0.0,0.0,0.93,0.011421949126295709,245.756,0.886451646195146,204.0,189.37142857142857,8.013023612779858
500,ll_snr2.0,level_3s,lsc_kalman_cusum,500,0.042,0.008979602804860922,0.026,0.007123868260853507,0.932,0.01126969440686162,242.06981519507187,1.8407978238800928,33.0,66.0952380952381,17.070707961147498
500,ll_snr2.0,level_3s,raw_var_cusum,500,0.062,0.010795605132662119,0.0,0.0,0.938,0.010795605132662119,244.736,1.1488029005048763,195.0,165.09677419354838,11.343451034564799
500,ll_snr2.0,level_3s,arima_var_cusum,500,0.068,0.011269694406861618,0.004,0.002825591608118863,0.928,0.011571508095282929,242.50401606425703,1.499466573930436,148.5,140.2058823529412,12.475057425718793
500,ll_snr2.0,level_3s,lsc_composite,500,0.068,0.011269694406861618,0.024,0.00685141472745119,0.908,0.012938578501027635,239.64959016393442,1.9059379725781695,142.0,101.44117647058823,12.134803674044852
500,ll_snr2.0,variance_x1.5,raw_cusum,500,0.056,0.01029271002989587,0.0,0.0,0.944,0.01029271002989587,246.338,0.8322841496818397,202.5,184.60714285714286,8.893749556803268
500,ll_snr2.0,variance_x1.5,lsc_kalman_cusum,500,0.05,0.009756555783754993,0.026,0.007123868260853507,0.924,0.01186294478271882,243.24845995893224,1.5598423927487923,132.0,118.48,16.614965141903447
500,ll_snr2.0,variance_x1.5,raw_var_cusum,500,0.064,0.01095664621097098,0.0,0.0,0.936,0.01095664621097098,245.484,1.0770122556394588,207.0,179.4375,11.891473081853722
500,ll_snr2.0,variance_x1.5,arima_var_cusum,500,0.584,0.02206494331392886,0.004,0.002825591608118863,0.412,0.022033677993740942,196.67871485943775,2.7682548307470163,167.0,159.06164383561645,3.250536133145604
500,ll_snr2.0,variance_x1.5,lsc_composite,500,0.678,0.020916668330019865,0.024,0.00685141472745119,0.298,0.020475118092988954,163.55327868852459,3.1470952743942244,140.0,125.5575221238938,2.5599676695081364
500,ll_snr2.0,variance_x3,raw_cusum,500,0.056,0.01029271002989587,0.0,0.0,0.944,0.01029271002989587,246.332,0.8331962457716284,203.0,184.5,8.894368350804251
500,ll_snr2.0,variance_x3,lsc_kalman_cusum,500,0.26,0.01963596552972553,0.026,0.007123868260853507,0.714,0.02022934632917761,215.71252566735112,3.0701042983434146,121.5,121.55384615384615,6.266750353465573
500,ll_snr2.0,variance_x3,raw_var_cusum,500,0.066,0.011114633153652916,0.0,0.0,0.934,0.011114633153652916,245.428,1.0815494118441935,206.0,180.72727272727272,11.67531654940994
500,ll_snr2.0,variance_x3,arima_var_cusum,500,0.996,0.002825591608118863,0.004,0.002825591608118863,0.0,0.0,36.85140562248996,0.7374916281741013,35.0,36.85140562248996,0.7374916281741013
500,ll_snr2.0,variance_x3,lsc_composite,500,0.976,0.00685141472745119,0.024,0.00685141472745119,0.0,0.0,22.53688524590164,0.6103363160551892,18.0,22.53688524590164,0.6103363160551892
